person_id,movie_id
579,780548
1552693,780548
1683094,780548
552,780567
1074,780567
2006,780567
126,780571
193,780571
458,780571
176981,780571
1975,780608
111013,780608
267506,780608
1024677,780608
378161,780622
656929,780622
1133,780650
794687,780650
164,780653
1125,780653
1289434,780653
193,782710
299,782710
852615,782710
3675651,782710
950,783233
461136,783233
564215,783233
1519680,783233
182666,783234
507073,783234
1057,783238
1315,783238
1453,783238
5261,783238
360,783478
2023,783478
25483,783515
251986,783515
549815,783515
728762,783515
792,783565
1744,783565
241,783598
1653,783598
245925,783598
318498,783598
1543,783601
5405,783601
2,783608
218,783608
437,783608
885,783608
168,783640
925966,783640
1659221,783640
554,783767
304801,783767
751301,783767
1055413,783767
4715,784972
278979,784972
287182,784972
332,785006
1435,785006
731075,785006
1545471,785006
4755,785007
519456,785007
748620,785007
1128572,785007
518,785012
117709,785012
267812,785012
470981,785012
4743,785016
5246,785016
712908,785016
1505,787462
5460,787462
515116,787462
1540404,787462
1642,787470
5405,787470
1880243,787470
2343444,787470
1426,787474
296545,787474
364813,787474
279545,787475
1676221,787475
1347,787500
271165,787500
674231,787500
514,787515
5068,787515
79273,787519
931404,787519
1173,787523
582149,787523
1151,790590
675730,790590
111,790604
362,790604
155693,790604
1173,790623
4695,790623
6969,790623
503567,790623
459,790627
148964,790627
629855,790627
791570,790627
114,790628
136797,790628
190,790636
1467,790636
1872,790636
4950,790636
438127,790657
898597,790657
365140,790663
450961,790663
695,790665
1015,790665
200,790676
1765,790676
221046,790676
916406,790676
662,790686
5442,790686
1745736,790686
437,790712
4936,790712
540441,790712
608090,790712
307726,790721
754512,790721
848554,790721
1525948,790721
95478,790722
662981,790722
362,790723
519043,790723
909620,790723
1706767,790723
129,790724
420955,790724
683253,790724
102,790736
313,790736
571,790736
5351,790736
1364,790751
544334,790751
1052,790769
1482,790769
1095036,790769
7551589,790769
191,790770
332,790770
836121,790770
1538675,790770
1439,790799
1691,790799
462712,790804
722647,790804
413,790823
1281,790823
147,791303
1416,791303
1549503,791303
404,791304
551,791304
5031,791304
809,792975
320762,792975
559636,794280
619185,794280
250,795351
177896,795351
1505,795361
192505,795361
1971,795368
227759,795368
369954,795368
532193,795368
809,795370
899,795370
222643,795371
241870,795371
112,795421
658,795421
1745,795421
1086543,795421
4820,795438
366389,795438
378245,795438
1629,795439
1211488,795439
199,795459
754,795459
1567113,795459
221,795461
5350,795461
191,795493
268199,795493
4816,796206
215487,796206
638824,796206
215487,796307
953197,796307
524528,796335
603090,796335
5282,796339
244630,796339
559,796366
670408,796366
704270,796366
1517976,796366
332,796368
252230,796368
258402,796368
495,796375
1199,796375
1426,796375
5561,796375
451,798817
5458,798817
420,799911
956956,799911
418,799934
1201,799934
80049,799934
85312,799934
4743,799942
40472,799942
177639,799949
671980,799949
929609,799949
968405,799949
1590,799951
1709,799951
151,800027
1427,800027
593664,800027
5109,800039
68338,800039
748620,800039
781981,800039
239,800080
458,800080
619,800080
1570,800080
555,800145
1759,800145
640660,800145
2269306,800145
191,800240
22883,800240
413168,800240
931329,800240
437,800241
1426,800241
544718,800241
607865,800241
469823,800268
860380,800268
1157048,800268
246,800272
5432,800272
294366,800272
2255413,800272
250,800308
438,800308
460,800308
1557,800308
146,800320
553,800320
2076,800320
941777,800320
588,800347
1711,800347
1971,800347
752407,800347
164,800369
204,800369
1089991,800369
1165110,800369
680983,802948
741891,802948
780678,802948
2201055,802948
604,803057
5405,803057
175621,803057
524197,803061
1047329,803061
4936,803096
1002641,803096
1745736,803096
102,804461
422,804461
593,804461
1330560,804461
147,804463
702,804463
5273,804463
302108,804497
731075,804497
1507857,804497
2911881,804497
165101,804505
177933,804505
1046097,804505
4747,804516
629697,804516
721951,804516
273,804522
702,804522
350453,804522
765597,804522
7237,804529
889846,804529
1745,804552
313534,804552
362766,804552
331516,805564
607865,805564
717395,805564
773973,805564
222,805570
4753,805570
5068,805570
177896,805570
1674,805647
1804,805647
4266,805647
818055,805647
172,806130
5260,806130
5520,806130
5260,806147
148418,806147
5261,806165
87109,806165
632664,806165
1670590,806165
5305,806203
885840,806203
1086384,806203
1517976,806203
158,808151
191,808151
1745,808151
957909,808151
144045,808182
208426,808182
313,808232
24404,808232
1727304,808232
147,808244
218,808244
4754,808244
217,808245
480,808245
373,808261
608405,808261
619,808279
685856,808279
915208,808279
1227232,808279
4051,808285
200452,808285
5377,808331
267812,808331
922927,808331
218,808339
543547,808339
4883,808392
752407,808392
204,808399
159789,808399
177896,808399
479471,808399
366,808417
1687,808417
557859,808417
350350,808425
378932,808425
171,808510
267,808510
580351,808510
639,808526
5049,808526
931324,808526
147,809504
235,809504
604742,809504
1667,810772
832380,810772
180411,810784
289098,810784
773973,810784
924210,810784
719,810794
397124,810794
448,810817
1367,810817
924210,810819
1720028,810819
2539953,810819
531808,810836
920992,810836
1330560,810836
284,810880
291,810880
199,810913
1191,810913
5017,810913
4713266,810913
267506,810922
283945,810922
1954240,810922
1221,810928
1794,810928
1882929,810928
472710,810945
578949,810945
1556320,810945
5351,810988
204706,810988
565250,810988
1102577,810988
207,811080
289142,811080
386472,811080
1675002,811080
213,811106
4695,811106
111013,811106
748620,811106
463,811128
1800,811128
743671,811128
196,811138
4695,811138
539082,811138
6610,813378
265457,813378
378855,813542
643740,813542
256,813991
1160,813991
1156,814072
109175,814072
233027,814072
4805,814130
432013,814130
2092398,814130
2268905,814130
176869,814255
503567,814255
226,814314
437,814314
206257,814314
1013003,814314
205,814331
237222,814331
688132,814331
848554,814331
688,814335
909620,814335
1720028,814335
201669,814690
222922,814690
75650,814691
656768,814691
852,814759
530365,814759
882,814768
2010,814768
487254,814768
656768,814768
117,815096
306,815096
4051,815096
191708,815096
378,815138
719637,815138
735226,815138
1544100,815138
235,815178
25483,815178
939697,815178
947,815182
546004,815182
1036181,815236
1404408,815236
657,815245
6969,815245
115161,815245
1691,816442
1833,816442
4563869,816442
579,816462
2332,816462
597388,816462
2,816516
404,816516
493,816516
414,816545
1435,816545
852132,816545
1099475,816545
418,816616
1160472,816616
4991,816648
155607,816648
1067699,816648
190,816692
4266,816692
1567113,816692
3237775,816692
93,816711
197647,816711
257969,816711
360,817177
381,817177
210,817230
4266,817230
4695,817230
4937,817230
5562,817538
1372713,817538
225,817545
686,817545
144,818165
459,818165
244630,818165
2073,818172
552863,818172
908914,818172
1999,818831
721951,818831
1188401,818831
2308697,818831
412,819123
874,819123
461136,819714
722629,819714
1092227,819714
38695,820078
353448,820078
125847,820914
364583,820914
731575,820914
2307367,820914
140,821640
190,821640
4950,821640
1297015,821640
375,821642
1416,821642
4937,821642
390903,821642
1075,821810
1967,821810
102744,822785
324409,822785
757855,822791
887708,822791
942482,822791
1617,822802
33837,822802
229422,822802
700443,822802
768334,822811
941708,822811
98,822832
678,822832
5562,822832
79273,822847
881631,822847
1544217,822847
102,822849
1315,822849
1851028,822849
242,822854
418,822854
671567,822854
521,824330
1953,824330
2100,824330
1401,824747
272173,824747
752407,824747
1072959,824747
545,824758
1626,824758
316079,824758
564215,824758
750037,825225
1683094,825225
151,825232
197,825232
809,825244
201669,825244
390253,826593
936403,826593
1108,826823
1767820,826823
1540,827181
335275,827181
437283,827181
788351,827181
467,828065
521753,828065
4825,828103
519043,828103
1117791,828103
1218757,828103
491,828158
1609,828158
134072,828158
879085,828158
147,829098
980,829098
828980,829098
1002641,829150
1812656,829150
808,829160
84247,829160
122653,829160
418,829193
1165,829193
4986,829193
1218,829297
245112,829297
363699,829297
1401,829459
451234,829459
148418,829482
352778,829482
1706767,829482
2395586,829482
1132,830515
185819,830515
40472,830558
48273,830558
150255,830558
217936,830681
342241,830681
1669,830861
383603,830861
223,831280
1599,831280
543383,831280
1782299,831280
117,831299
487884,831299
186505,831387
647634,831387
913822,831387
382,831846
451376,831846
124,831884
1618,831884
749263,831884
1102577,831884
168,831887
424060,831887
532683,831887
1838,832266
5351,832266
176869,832318
1880888,832318
1528,832906
217984,832906
302108,833557
339460,833557
535502,833557
701512,833557
518,833960
792,833960
1843026,833960
631490,834001
790688,834001
663,834539
1016,834539
1424,834539
5098,834540
5327,834540
797464,834540
2355635,834540
327,834541
1457,834541
170186,834541
287,834941
1099,834941
1857,834941
1107,834961
583951,834961
365445,835418
373571,835418
773973,835418
1601397,835418
99,835775
1721,835775
2090422,835775
206257,835802
1939267,835802
2652716,835802
3538718,835802
1745,837106
638824,837106
1191,837562
416673,837562
1411125,837562
1676221,837562
1475,837563
164809,837563
1541272,837563
54397,837795
516215,837795
636562,837795
597,837802
543383,837802
674782,837802
346,837803
65493,837803
244630,837803
1232226,837803
4778,838221
5403,838221
5562,838221
2496312,838221
188,838232
412,838232
606,838232
607865,838232
207,838247
553,838247
519043,838247
2425105,838247
604,838283
2071,838283
5460,838283
420955,838283
640,839742
59215,839742
245390,839742
671980,839742
360678,839773
456778,839773
511892,839773
636426,839773
665235,839976
865950,839976
437,839980
2071,839980
5491,839980
71275,839980
514,840306
65942,840306
276,840322
170550,840322
267511,840322
255,840361
356017,840361
358316,840361
719637,840361
657,840363
502425,840363
499,840375
331577,840375
1133,840406
1858,840406
5316,840406
1451,841032
4820,841032
5517,841032
4965,841044
117709,841044
604,841046
278979,841046
472710,841046
2100,841393
75710,841393
201669,841393
216587,842022
633387,842022
652913,842022
866322,842022
194,842926
906,842926
749263,842926
1985859,842926
618,843358
1626,843358
1477,843843
1530,843843
1838,844286
4778,844286
452860,844286
749263,844286
1001,844471
132257,844471
267506,844471
352778,844471
158626,844489
432550,844489
661825,844489
2366272,844489
318821,844666
848554,844666
2309517,844666
1282,844708
5321,844708
100889,844708
226813,844708
681,844768
14135,844768
269463,844768
1241244,844768
1724319,844768
2002507,844768
579,844866
800,844866
5417,844866
335,844993
349,844993
659363,844993
911320,844993
349,846308
566,846308
1804,846308
244,847167
5273,847167
5392,847167
98378,847167
532,847187
5460,847187
1021,847215
1974166,847215
627,847743
1376,847743
491259,847743
899,847745
1249052,847745
744107,847754
872910,847754
1763,847825
1974,847825
535502,847825
543383,847825
229084,847830
938950,847830
995,847897
48414,847897
680983,847897
2368981,847897
375,848228
262635,848228
424060,848228
719637,848228
212,848281
513,848281
1285,848281
268199,848537
461498,848537
1086543,848537
1242688,848537
942901,848556
1036257,848556
1685266,848556
1986960,848556
731575,848557
775539,848557
1208725,848557
1382242,848557
437,850253
71275,850253
207218,850253
1358539,850253
1458,850648
1800,850648
2663,850648
547,851530
6610,851530
204706,851530
922342,851530
4988,852713
267506,852713
993507,852713
1297015,852713
220,852940
344,852940
387987,852940
1555340,852940
152,852953
1075,852953
1852,852963
603090,852963
732,852975
134647,852975
898634,852975
1165660,852975
1164,852986
107281,852986
1125,853157
1073992,853157
188,854147
408081,854147
829644,854147
835329,854147
1257393,854147
2376955,854147
53,854159
532298,854159
1953,854672
596807,854672
891895,854672
322513,855011
851113,855011
758760,856778
931656,856778
7814,857191
420955,857191
110,857265
179,857265
323,857265
111,857275
5125,857275
931324,857275
106549,857285
786639,857285
110803,857295
780678,857295
5417,858411
608405,858411
442207,858463
2369219,858463
2398507,858463
572,858479
598,858479
2006,858479
680983,858479
5561,858486
20354,858486
519043,858486
939697,858486
2,858500
4051,858500
289038,858500
409,859163
706,859163
1472,859163
4742,859163
373571,859635
501399,859635
293,860866
706,860866
374,860870
438,860870
1233,860870
194,861689
305558,861689
749263,861689
215,861704
321,861704
1626,861704
124481,861721
223518,861721
104,862714
721,862714
849,862714
1297852,862714
273,862846
10736,862846
1289434,862846
1593,862856
4051,862856
48414,862856
317,862884
76718,862884
201574,862884
194136,862911
575811,862911
467,863111
626259,863111
719,863117
1613,863117
1594,864751
94789,864751
146,864761
1648,864761
461136,864761
1002641,864761
5182,864835
170306,864835
483,864918
521,864918
110507,864921
596807,864921
1057,865297
1047329,865297
107,865554
620,865554
671,865554
287898,865554
329,865556
1472,865556
29400,865556
377,865559
237222,865559
4700,866435
5292,866435
5350,866435
312,866437
834,866437
4742,866437
199215,866437
1131,866439
362429,866439
1157358,866439
112,867160
457,867160
1347,867270
1505,867270
893204,867270
1621,867295
1698,867295
551,867334
4920,867334
1567113,867334
1670029,867334
538,867464
5346,867464
239,867591
473,867591
491259,869994
524528,869994
102,870111
1449,870111
5377,870111
790688,870111
1445,870118
1828,870118
103,870122
834989,870122
1289434,870154
3099754,870154
1780,870204
5109,870204
808376,870204
1939627,870204
223518,870222
595110,870222
244630,870937
1036181,870937
353,870984
1250,870984
1305,871020
358922,871020
244,871426
1427,871426
275486,871426
688132,871426
500976,871509
993242,871509
1628,872110
1953,872110
2403067,872202
2790136,872202
1474,872264
132694,872264
422,873886
29400,873886
502425,873886
662981,873886
925,874268
160004,874268
340973,874271
447695,874271
713389,874271
913587,874271
643740,874292
908914,874292
565250,874425
701512,874425
358,875034
4851,875034
182839,875034
233604,875034
60561,875608
101534,875608
247579,875613
942875,875613
213,876233
4747,876233
5380,876233
372958,876233
354,876563
553,876563
949,876563
1172,878700
5253,878700
130502,878700
113,878804
5210,878804
2052567,878804
2466842,878804
1416,878835
1624,878835
356017,878835
210,879870
849,879870
205626,879870
420955,879870
172,880570
491,880570
893204,880570
178,880578
4988,880578
121605,880578
189200,880578
113,881891
2006,881891
177896,881891
421822,881891
1262,882113
1735,882113
1917,882113
608378,882113
1043,882765
5176,882765
271165,882765
446,882969
1016,882969
1136,882969
1800,882969
215,882977
1256532,882977
1969169,882977
411,883398
5016,883398
1107,883410
1616,883410
4700,883410
5253,884038
836071,884038
27402,884056
385470,884056
666739,884214
724460,884214
1058940,884214
131,884224
349,884224
673,884224
1315,884328
5048,884328
390229,884328
101,884726
902,884726
1288,884726
192505,884732
366389,884732
1265802,884732
469823,886531
813887,886531
1157048,886531
337,887719
542,887719
5561,887719
93,887883
123,887883
518,887883
531,887883
1602,887912
719637,887912
1107001,887912
1310016,887912
224565,887966
653952,887966
107,887971
1305,887971
1729,887971
1399266,887971
2029,888507
227958,888507
234,888693
1763,888693
299028,888693
1455681,888693
111,889134
4906,889134
5491,889134
811242,889134
98,889573
156,889573
867,889573
933940,889573
334,889588
706,889588
1667,889588
593664,889588
140,889671
260,889671
1133,889671
617394,890883
899476,890883
129,891527
602,891527
658,891527
671567,891527
3817,891592
5098,891592
568180,891592
792,892096
2016345,892096
566,892255
1125,892255
1209966,892255
603,892318
213482,892318
305558,892318
1086543,892318
56,892391
65274,892391
514,892392
1092,892392
598,892767
4286,892767
955471,892767
1086384,892767
124930,892769
2395586,892769
702,892782
170306,892782
736622,892782
933988,892782
104,892791
139,892791
196,892791
552,892791
599,893322
761587,893322
1026,893346
1760,893346
1151,893356
315288,893356
202,893402
384060,893402
1200692,893402
444621,893406
582462,893406
1617,893411
390285,893411
543215,893411
926439,893411
4741,893412
65493,893412
891786,893412
97,893509
612,893509
651441,893509
891275,893509
268,896031
1599,896031
262635,896031
397171,896031
25745,896529
165101,896529
781913,896534
2057036,896534
168,896798
438,896798
350079,896798
578949,896798
603,896872
657,896872
899,896872
1838,896872
164,896923
1250,896923
324409,896957
893941,896957
103038,897347
502458,897347
912396,897347
1560201,897347
566,897361
568180,897361
234,898367
380,898367
1557,898367
2240346,898367
98,899106
1173,899106
2253,899106
283945,899106
463,899128
134072,899128
1543,899138
671032,899138
714310,899138
1080974,899138
661,899143
1503480,899143
977,899145
59215,899145
469823,899145
477127,899145
4051,899154
202603,899154
339460,899154
915989,899154
721,899303
21835,899303
218,900387
931329,900387
1101713,900387
3053338,900387
298,901476
4266,901476
5028,901476
1034965,901476
4949,901481
470981,901481
528,901485
75710,901485
756203,901485
144,901504
299,901504
542759,901504
579,902247
5447,902247
630,902270
1670,902270
97842,902270
908919,902270
665,902279
701512,902279
579,902290
275244,902290
4286,902337
164809,902337
1128572,902337
2469953,902337
1524,902347
447290,902347
1291,902348
277975,902348
1018,903131
420937,903131
456186,903131
712908,903131
397,903606
1621,903606
5212,903624
35514,903624
293509,903624
785227,903624
7210,903627
215487,903627
842770,903627
268199,903636
331516,903636
131,903657
6969,903657
200452,903657
316079,903657
167649,904127
769157,904127
2400045,904127
5251,905357
719678,905357
954225,905357
4778,905367
85312,905367
915208,905367
249291,905372
647638,905372
935541,905372
279,905979
560,905979
1702,905979
942482,905979
495095,906108
948272,906108
1347153,906108
275,906727
134244,906727
524839,906727
372176,906734
693799,906734
1520,906773
5370,906773
256121,906773
246638,906777
673391,906777
442,906778
192377,906778
396924,906778
1725848,906783
2016723,906783
959,907678
5318,907678
106319,907678
808376,907678
5447,907680
89937,907680
862932,907680
1065454,907680
285913,909824
575184,909824
267506,910554
1483369,910554
1624,910885
241173,910885
334179,910885
570364,910885
169,910905
422,910905
5460,910905
765597,910905
2100,910911
500976,910911
5442,910915
933940,910915
170550,910936
290556,910936
736622,910936
1144419,910936
123785,910970
307531,910970
929609,910970
2264184,910970
997,910993
184392,910993
369,913354
401,913354
606,913354
1774,913413
5403,913413
447695,913413
667350,913413
1614,914362
786806,914362
597,914797
614,914797
1517976,914797
1708092,914797
667,914798
1670029,914798
457,914837
929489,914837
4999,914845
101005,914845
1223023,914845
168,914863
5251,914863
740535,914863
790688,914863
792,915473
4991,915473
2103,918520
469103,918520
708,918628
202810,918628
371824,918639
400998,918639
450,918927
658,918927
10736,918927
205626,918927
2907,918940
910607,918940
511892,920458
586568,920458
1892960,920460
2477527,920460
1461,920473
310865,920473
366,922354
1965,922354
514,922642
1540,922642
5068,922642
27164,923653
331577,923653
480971,923653
818454,923653
148,924129
171,924129
501,924129
836343,924129
1075,924151
842770,924151
342488,926084
631490,926084
705356,926084
914612,926084
811242,926129
2187603,926129
292182,926380
654110,926380
1126657,926380
100460,926762
774386,926762
2064,928188
5517,928188
407,928193
1007554,928193
1626,929238
343472,929238
457,929441
751085,929441
852965,929441
914455,929441
594898,929632
1745736,929632
313,932527
947,932527
77720,932661
344603,932661
1987,932669
63440,932669
177896,932669
510022,932669
367,934446
872,934446
101710,934446
126,934536
2558528,934536
2559337,934536
411857,934840
1659348,934840
173,935075
1173,935075
1848,935075
1886602,935075
463,936501
553,936501
650702,936501
1192254,936501
1709,937347
253035,937347
5093,937375
5148,937375
252961,937375
609,937391
1744,937391
225,938305
417,938305
121605,938305
925220,938305
293,938330
5251,938330
2564938,938330
3229685,938330
1744,938706
810488,938706
59215,939615
98378,939615
518,940580
124481,940580
1431940,940580
1201,940657
383603,940657
1411125,940657
171499,940782
491259,940782
17343,940789
1370408,940789
375,942385
1774,942385
85312,942385
434854,942385
4787,942891
207218,942891
209289,942891
2574487,942891
370478,942904
603413,942904
779072,942904
1589004,942904
657734,944101
728762,944101
916406,944101
1468061,944101
630,944835
1401,944835
252230,944835
229733,944958
237244,944958
467451,944958
831206,944958
1347,945321
450961,945321
267812,945513
350453,945513
942482,945513
1157358,945513
1367,945564
1732403,945564
100068,945580
903677,945580
204,947798
213,947798
5109,947798
168,947802
913488,947802
933940,947802
354,947810
1427,947810
620981,947810
406975,948470
451234,948470
1297015,948470
1940449,948470
295,948547
1602,948547
1845,948547
266824,948547
325611,949340
529432,949340
242,949731
491,949731
221046,949731
1496319,949731
142,949815
1765,949815
2018,950677
132660,950677
1314002,950677
1570766,950677
1800069,950677
1997480,950677
2718683,950677
209,950755
1734811,950755
473,951216
1101,951216
1451,951216
5017,951216
126,951335
526,951335
1072959,951335
1419440,951335
5134,952640
46559,952640
189144,952640
439739,952640
818166,952687
1208725,952687
322,953369
367,953369
102522,954945
194136,954945
729,954947
885,954947
4695,954947
5028,954947
339877,954981
1996829,954981
458,954990
4742,954990
829576,954990
128,955308
949,955308
1884,955308
532193,955308
225,955411
547,955411
1285,955411
1426,955411
152,956038
178,956038
5221,956038
205626,956038
1718,959306
5048,959306
1659348,959306
138,959337
701,959337
1166,960066
1598,960066
364583,960066
301,960098
1018,960098
786639,960098
1191,960144
1806,960144
4825,960144
841910,960144
528331,960721
571106,960721
1191,960731
1602,960731
5392,960731
514,960862
1016,960862
1557,961079
881631,961079
353,961108
1833,961108
5251,961108
5351,961108
1212,961728
4051,961728
507073,961728
649,961755
640344,961755
1227814,962726
1374980,962726
2369219,962733
2398507,962733
2546073,962733
1669,962736
79273,962736
1289434,962736
1670029,962736
167,963177
236,963177
2076,963177
396812,963177
90,963178
654110,963178
915208,963178
649,963194
891786,963194
6958,963794
39162,963794
540441,963794
1377561,963794
225,963965
4747,963965
891275,963965
115,963966
547,963966
1954240,963966
1252,964185
893941,964185
242,964517
288,964517
10736,964517
502425,964517
192,964539
893257,964539
922995,964539
1218757,964539
481,964586
554,964586
450961,964586
645683,964586
391,964587
2092886,964587
2605345,964587
1480,965369
733427,965369
857275,965369
1645304,965369
297,965375
800,965375
888727,965375
1036,965429
1594,965429
2029,965429
1634,965440
584777,965440
2556743,965440
2562387,965440
474,967945
134072,967945
531808,967945
177,968264
705,968264
564215,968264
929489,968264
751638,969292
908914,969292
75359,969348
1143816,969348
489,970179
1426,970179
1631269,970179
6820,970199
714561,970199
195,970411
429363,970411
1519680,970411
124,970416
206,970416
870,970416
1535523,970416
592,970452
1884,970452
700856,970452
531,970468
1354,970468
10736,970468
947,970522
4873,970522
134,970866
1774,970866
5562,970866
114,970926
1705,970926
852466,970926
170,971209
1872,971209
648249,971209
5403,972381
1050974,972381
3145788,972381
3148007,972381
496,972544
1598,972544
607185,972544
3912822,972544
87756,972552
1555340,972552
2568996,972552
2572913,972552
435260,972817
462735,972817
784171,972817
4051,972883
973177,972883
2057036,972883
89937,974005
1002664,974005
124,974014
79273,974014
255,974015
597388,974015
2933757,974015
3009232,974015
454,974554
1426,974554
4851,974554
165101,974554
274,974584
407,974584
104,974613
553,974613
1473,974613
304801,974613
5182,974661
1374980,974661
643,974662
995,974662
164,975645
545,975645
396812,975645
424060,975645
180984,975720
644406,975720
949433,975720
245,976025
4887,976025
5177,976025
5565,976025
5016,976036
732497,976036
1168813,976036
1789106,976036
80049,976039
195982,976039
246044,976039
857252,976039
2569692,976039
2573163,976039
2574317,976039
1262,976040
21835,976040
734558,976040
822155,976040
146,976051
701,976051
4486,976051
1227814,976222
1425528,976222
2187603,976222
237,976238
245,976238
593,976238
1293,976238
160,976246
352,976246
1025,976246
629855,976246
190,976247
437,976247
421,977214
501,977214
5342,977214
281107,977214
874,977639
32741,977639
576,977855
915208,977855
546,978670
454236,978670
488477,978670
907134,978670
1574,978759
502425,978759
450,978762
1057,978762
51509,978762
402032,978762
115161,978764
180411,978764
540441,978764
1227814,978764
21835,978800
376716,978800
227,981042
1608,981042
369513,981042
209,981072
671567,981072
1046097,981072
148418,981227
993507,981227
1683094,981227
1969169,981227
4735,982914
818166,982914
68260,983193
185819,983193
670408,983193
785227,983193
1642,983909
247720,983909
167649,983946
234668,983946
740264,983946
191,984200
532193,984200
931329,984200
227,984210
459,984210
1127,984210
5522,984210
609,985047
788370,985047
496,985058
1252,985058
1424,985058
1745,985058
477,985593
1287,985593
134,985694
4695,985694
495,985695
671,985695
1159180,985695
110,985699
129,985699
396924,985699
631490,985699
246,986263
609,986263
593664,986263
683253,986263
179,988045
375,988045
835016,988045
1046097,988045
332,988047
1602,988047
192505,988083
913587,988083
1722914,988083
2167502,988083
1337,988595
5188,988595
15196,988595
450116,988595
526859,989000
570165,989000
1058940,989000
1337074,989000
1794,989757
420955,989757
1086543,989757
1475594,989757
491259,990361
500976,990361
951520,990361
139,990407
736622,990407
910607,990407
341,991163
377,991163
603413,991174
719637,991174
957909,991174
1316767,991174
1445,993753
464255,993753
887226,993753
929,993841
608405,993841
1041023,993841
949,993842
51509,993842
1519680,993842
138,993846
190,993846
1706767,993846
3053338,993846
495,995039
1427,995039
1994167,995039
66144,995060
622544,995060
1208,995845
1709,995845
604742,995845
554,995851
1584,995851
1602,995851
352,995868
763928,995868
1546300,995868
4816,996363
709204,996363
102744,996389
102751,996389
338,996396
1075,996396
557859,996605
756203,996605
7814,996932
959113,996932
1836,996934
5406,996934
201669,996956
874556,996956
1245,996982
631877,996982
1384769,996982
616,997038
1108,997038
202966,997038
507212,997038
1454,997047
712368,997047
1987,997053
33505,997053
136482,997053
1370064,997053
457,997057
6958,997057
633223,997057
641354,997057
465,997060
442207,997060
1845,997152
4778,997152
1192254,997152
1544217,997152
379072,997280
543547,997280
564,999872
1315,999872
1051,999898
1627,999898
249,999913
2907,999913
5188,999913
98378,999913
4747,999986
511349,999986
326,1000774
572,1000774
633223,1000774
98,1001508
124,1001508
329481,1001508
93,1001526
2071,1001526
275486,1001526
1706767,1001526
1746,1001534
51482,1001534
639,1001540
719,1001540
730168,1001540
1629,1002561
671032,1002561
420,1002966
606,1002966
643740,1003009
1172285,1003009
746125,1003010
2104193,1003010
321,1003034
614165,1003034
1051,1003116
1926,1003116
1101,1007018
1765,1007018
5460,1007018
5493,1007018
6969,1007028
66144,1007028
732497,1007028
736622,1007028
658,1007029
980,1007029
270,1007032
1235,1007032
342029,1007032
865302,1007032
111,1007950
257,1007950
515,1007950
352,1008010
954225,1008010
454,1008017
583856,1008017
616,1009019
511349,1009019
21835,1010020
408284,1010020
893247,1010020
553269,1010027
838059,1010027
171,1012729
809049,1012729
899681,1012729
818,1012757
223499,1012757
619651,1012757
2061444,1012757
741,1012804
252230,1012804
607865,1012804
708,1013651
745,1013651
835722,1013651
155,1013716
652663,1013716
129,1013743
139,1013743
3244,1013743
765597,1013743
108287,1013752
908094,1013752
576,1013753
982,1013753
386472,1013753
526019,1013753
4875,1013860
403134,1013860
746125,1013860
1715194,1013860
136,1014759
307,1014759
4266,1014759
1985859,1014759
198,1014763
362766,1014763
636426,1014763
5162,1014766
913460,1014766
1567,1014774
1644,1014774
106,1014775
5305,1014775
520064,1014775
940158,1014806
2225369,1014806
454236,1014808
541902,1014808
817027,1014808
1677477,1014808
99,1015470
947,1015470
301,1015474
256297,1015474
1744979,1015474
174,1015976
2057,1015976
1442928,1015976
401,1017430
5519,1017430
5520,1017430
604742,1017430
266824,1017451
788335,1017451
829576,1017451
1631,1017460
4778,1017460
152035,1017460
1682412,1017460
159776,1017464
582462,1017464
608405,1017464
113,1018765
671,1018765
21835,1018765
1107001,1018765
88127,1018785
515116,1018785
848554,1018785
1065229,1018785
246,1018818
1650,1018818
59215,1018818
1107127,1018818
1590,1018830
400606,1018830
503627,1018830
454236,1019452
577329,1019452
836121,1019452
3102689,1019452
418,1020055
1872,1020055
5447,1020055
619,1020072
5501,1020072
654648,1020072
717709,1020530
1055413,1020530
1925239,1020530
922035,1020558
1055413,1020558
722629,1020559
1465580,1020559
1524,1020885
1769728,1020885
65007,1020951
378855,1020951
34309,1022603
221046,1022603
330687,1022603
1631269,1022603
267511,1023111
1544217,1023111
1720028,1023111
438,1023114
268199,1023114
836343,1023114
291,1023342
5389,1023342
514,1023344
5169,1023344
77720,1023344
243233,1023346
502425,1023346
164929,1023500
245705,1023500
884313,1023505
1162399,1023505
1644,1024255
1670,1024255
731075,1024255
1943692,1024255
255,1024648
273,1024648
422,1024648
186505,1024648
1378,1024715
5377,1024715
531808,1024715
232,1024733
686,1024733
5273,1024733
265492,1024855
602941,1024855
40939,1024903
951520,1024903
226,1025100
654110,1025100
935541,1025100
938950,1025100
140,1027718
982,1027718
479471,1027718
1659547,1027718
297,1027747
299,1027747
806002,1027747
1065664,1027747
579,1027760
1347,1027760
126,1027862
1288,1027862
1745736,1027862
1816,1027873
20717,1027873
675730,1027873
621,1028528
206257,1028528
152,1028532
260,1028532
178,1028576
518,1028576
553269,1028576
708,1028581
5442,1028581
5561,1029120
56770,1029120
520064,1029120
593664,1029120
4936,1029134
329481,1029134
334179,1029134
322,1029241
1722,1029241
237838,1029241
2855694,1029241
5377,1029360
1679669,1029360
479527,1031224
1060641,1031224
1749,1031241
1758,1031241
2546,1031243
1166528,1031243
182455,1031280
924154,1031280
1489978,1031280
1889973,1031280
